superkingdom	phylum	class	order	family	genus	species
TRINITY_DN40934_c0_g1_i2	Eukaryota	Chlorophyta	Ulvophyceae	Cladophorales	Boodleaceae	Boodlea	Boodlea composita
TRINITY_DN40934_c0_g1_i5	Eukaryota	Chlorophyta	Ulvophyceae	Cladophorales	Boodleaceae	Boodlea	Boodlea composita
TRINITY_DN40937_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN40937_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	Blastomussa	Blastomussa wellsi
TRINITY_DN40941_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN40945_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	NA	NA
TRINITY_DN40948_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN40949_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	Stylophora pistillata
TRINITY_DN40952_c0_g1_i6	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN40954_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN40954_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN40957_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN40966_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN40969_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4096_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4096_c1_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites cylindrica
TRINITY_DN40986_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN40987_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN40987_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN40993_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN40996_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN409_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN409_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN41000_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41000_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41000_c0_g3_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41000_c4_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	NA	NA
TRINITY_DN41006_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41033_c0_g1_i6	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41041_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41053_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41058_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41060_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN41072_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Meandrinidae	Dendrogyra	Dendrogyra cylindrus
TRINITY_DN41073_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN41073_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN41079_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites cylindrica
TRINITY_DN4107_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41083_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41085_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN4109_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN41124_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN41133_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN41133_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN41153_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41154_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN41157_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN41163_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	Pocillopora damicornis
TRINITY_DN41166_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN41192_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	Isopora palifera
TRINITY_DN41197_c0_g1_i2	Eukaryota	NA	NA	NA	NA	NA	NA
TRINITY_DN41201_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN41202_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites cylindrica
TRINITY_DN41206_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41214_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea radians
TRINITY_DN41218_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41219_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN41224_c0_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Cyphastrea	Cyphastrea salae
TRINITY_DN41236_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41253_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41253_c0_g2_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41256_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41258_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4125_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	NA	NA
TRINITY_DN4125_c0_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	NA	NA
TRINITY_DN4125_c0_g1_i5	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41264_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41265_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN41265_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN41265_c0_g1_i5	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN41265_c0_g1_i7	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN41281_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	Orbicella franksi
TRINITY_DN41287_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN41316_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Orbicella	Orbicella franksi
TRINITY_DN41316_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41323_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41331_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN4133_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN4133_c0_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN4133_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN4133_c1_g1_i10	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN4133_c1_g1_i12	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	Pocillopora damicornis
TRINITY_DN4133_c1_g1_i13	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN4133_c1_g1_i14	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN4133_c1_g1_i15	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN4133_c1_g1_i16	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN4133_c1_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN4133_c1_g1_i5	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN4133_c1_g1_i6	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN4133_c1_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41340_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41341_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN41343_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites cylindrica
TRINITY_DN41343_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites cylindrica
TRINITY_DN41343_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites cylindrica
TRINITY_DN41343_c1_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites cylindrica
TRINITY_DN41347_c0_g1_i1	Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	NA
TRINITY_DN41351_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN41352_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41376_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41376_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN41402_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Madracis senaria
TRINITY_DN41402_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Madracis senaria
TRINITY_DN41405_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN41415_c0_g1_i10	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41415_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41415_c0_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41415_c0_g1_i5	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41415_c0_g1_i8	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN4141_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41429_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41429_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41438_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN4143_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41448_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN41453_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4145_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN4145_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN41463_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN41466_c0_g1_i1	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
TRINITY_DN4146_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41486_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41487_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41487_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	NA	NA
TRINITY_DN41487_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4148_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4148_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4148_c0_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41495_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	Pocillopora damicornis
TRINITY_DN41504_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	Porites divaricata
TRINITY_DN41506_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN41525_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41531_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41531_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN41539_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41539_c0_g2_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN41540_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN41540_c1_g1_i2	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA
TRINITY_DN41541_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	Montipora palawanensis
TRINITY_DN41543_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Meandrinidae	NA	NA
TRINITY_DN41550_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41550_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41551_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41561_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	NA	NA
TRINITY_DN41565_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN41572_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN41580_c0_g1_i5	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41580_c0_g1_i6	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Madracis senaria
TRINITY_DN41580_c0_g1_i7	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Madracis senaria
TRINITY_DN41580_c0_g1_i8	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Madracis senaria
TRINITY_DN4158_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Corallimorpharia	Ricordeidae	Ricordea	Ricordea florida
TRINITY_DN41592_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Isopora	Isopora palifera
TRINITY_DN41594_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	NA
TRINITY_DN41611_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41612_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4161_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NA
TRINITY_DN4162_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4162_c0_g1_i14	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4162_c0_g1_i15	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4162_c0_g1_i21	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4162_c0_g1_i22	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4162_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4162_c0_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4162_c0_g1_i9	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41650_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41656_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41659_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4166_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Galaxea	Galaxea fascicularis
TRINITY_DN41692_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	NA	NA
TRINITY_DN41697_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Meandrinidae	Meandrina	Meandrina meandrites
TRINITY_DN41697_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41703_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	Blastomussa	Blastomussa wellsi
TRINITY_DN41721_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41721_c2_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	Turbinaria reniformis
TRINITY_DN41735_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41738_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Cyphastrea	Cyphastrea salae
TRINITY_DN41738_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Cyphastrea	Cyphastrea salae
TRINITY_DN41753_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41762_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Duncanopsammia	Duncanopsammia axifuga
TRINITY_DN41781_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NA
TRINITY_DN41784_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41788_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN417_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN417_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Lobophylliidae	Micromussa	Micromussa lordhowensis
TRINITY_DN41809_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Cyphastrea	Cyphastrea salae
TRINITY_DN41812_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	Turbinaria reniformis
TRINITY_DN41812_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	Turbinaria reniformis
TRINITY_DN41823_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Stylophora	Stylophora pistillata
TRINITY_DN41823_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41823_c0_g1_i5	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41823_c0_g1_i7	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41823_c0_g1_i8	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41825_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41827_c0_g1_i2	Eukaryota	NA	NA	NA	NA	NA	NA
TRINITY_DN41828_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41828_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41828_c0_g1_i7	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41828_c0_g1_i8	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41836_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41867_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4186_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	Turbinaria reniformis
TRINITY_DN4187_c0_g1_i11	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4187_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4187_c0_g1_i4	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4187_c0_g1_i7	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	NA
TRINITY_DN4187_c0_g1_i9	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4187_c0_g2_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea siderea
TRINITY_DN4187_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4187_c1_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN4187_c1_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN41880_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Siderastreidae	Siderastrea	Siderastrea siderea
TRINITY_DN41880_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41889_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN41906_c1_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	NA
TRINITY_DN41910_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41913_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	NA	NA
TRINITY_DN4192_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41933_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41933_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41935_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41935_c0_g1_i2	Eukaryota	Cnidaria	Anthozoa	Scleractinia	NA	NA	NA
TRINITY_DN41939_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Poritidae	Porites	NA
TRINITY_DN41940_c0_g1_i1	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NA
TRINITY_DN41942_c0_g1_i3	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NA
